"608","சாலை வளைவு கண்ணாடி பெயர்","சாலை வளைவு கண்ணாடி பெயர்","சாலை வளைவு கண்ணாடி பெயர்","399","0"
"609","லோபி","","","402","0"
"610","முற் பொழுது","","","403","0"
"611","பணத் தேக்கம்","","","406","0"
"612","ரொஉதிரம்","","","407","0"
"613","உதிரம்","","","407","0"
"614","routhiram","","","407","0"
"615","பொலந்தார்","","பொன்மாலை","408","0"
"616","    வில், ௮ம்பு வைத்திருப்பவன்","","வில், ௮ம்பு வைத்திருப்பவன்","409","0"
"617","வில், ௮ம்பு வைத்திருப்பவன்","","","409","0"
"618","தென்புலந்தோர்","","","413","0"
"619","இழுமெனும்","","","414","0"
"620","தீண்மை","தீண்மை","","416","0"
"621","ேமண்ைம","","","418","0"
"622","னம்","","","419","0"
"623","கணிகையர்","","","420","0"
"624","காதை","","","420","0"
"625","கால்கோட்","","","420","0"
"626","நாடு","","","420","0"
"627","கீர்த்திவாசன்","","","422","0"
"628","Keerthi vasan","","","422","0"
"629","தமிழ் ","","","423","0"
"630","லோகமித்ரா","","","423","0"
"631","கர்த்தருடைய காருண்யம் .","","","424","0"
"632","கடி சூத்திரம் ","","","425","0"
"633","கேகயப்பறவை ","","","426","0"
"634","ஆகாயம்","","","426","0"
"635","கடிய ஊர்தலும்","","","427","0"
"636","செல்வம் அன்று","","","427","0"
"637","வயிறு புகைத்தல்","","","428","0"
"638","கவர்ந்தாய்","","","429","0"
"639","பளம்","","","431","0"
"640","ஈசோப்பு என்றால் என்ன","","","434","0"
"641","ஈசோப்பு","","","434","0"
"642","பொதுக்குழு","கூட்டம்","மாநில","436","0"
"643","வா","","","437","0"
"644","நவிழ்ந்தது","","","437","0"
"645","சுனங்கு","","","438","0"
"646","நாக்கு","","","438","0"
"647","திருமணம் வரம் அருளும் ","","ஆங்கிலம் ","439","0"
"648","காத்திரமாக","","","444","0"
"649","படுமழை யாடும் வரையகம் ","படுமழை யாடும் வரையகம் ","","445","0"
"650","படுமழை யாடும் வரையகம் போலுங் கொடிநறை சூழ்ந்த தொழூஉ;","படுமழை யாடும் வரையகம் போலுங் கொடிநறை சூழ்ந்த தொழூஉ;","படுமழை யாடும் வரையகம் போலுங் கொடிநறை சூழ்ந்த தொழூஉ;","445","0"
"651","நச்சிநார்க்கினியர்","","","447","0"
"652","பெனிச்","","","448","0"
"653","கொறடா","என்ன","ஏன் என்றால்","449","0"
"654","பாசறைக்கண்","","","450","0"
"655","இராஜபாட்டை","","","451","0"
"656","பெளத்ர","","","455","0"
"657","புத்ரன் பெளத்ர","","","455","0"
"658","வித்திடுவதற்கு","","","456","0"
"659","கமலாய்","","","458","0"
"660","கழல் ","","","460","0"
"661","பூவையார்","","","462","0"
"662","thiruvaruppa","-","-","462","0"
"663","சைன்யம்","","","466","0"
"664","மரவமும்","","","467","0"
"665","கீனு","","","469","0"
"666","அந்திபொழுது","","","471","0"
"667","மிகாமல் இருக்க வேண்டும்","","","472","0"
"668","தே ","","","473","0"
"669","Th","Names","","473","0"
"670","உதடு வேறு சொல் ","","","475","0"
"671","ஆணை சக்கரம் ","","","476","0"
"672","தமிழினி ","","","478","0"
"673","கவவுட்கை","","","481","0"
"674","திகழ்ப","","","483","0"
"675","சுவல் நிலம் என்றால் என்ன","","","484","0"
"676","மேற்படியான்","","அந்த நபர்","487","0"
"677","கள்ளப்பற்று","","கள்ளர் படை வீரர்கள் வாழும் பகுதி","488","0"
"678","தியானிகா","","","492","0"
"679","சகியே","","","497","0"
"680","இளவேனிர் கதிர்","","","498","0"
"681","இளவேனிர் காற்று","","","498","0"
"682","Agamudiyar","","","499","0"
"683","உயர்திணை சொற்கள்","","","503","0"
"684"," பூணும்வட நீயெனக்கு,","","","505","0"
"685","ஈடாம் பொருல் எவல்","","","506","0"
"686","idam porul yaeval ","idam porul yaeval ","","506","0"
"687","தெவ்வை ","","","509","0"
"688","தெவ் ","","","509","0"
"689","தரபடமாட்டாது","","","510","0"
"690","மிளிர்கின்ற","","","512","0"
"691","அருமை","","","513","0"
"692","டுனின்டவன்","","","514","0"
"693","புல்லிய","","","515","0"
"694","ஞானஸ்தானம்","","","516","0"
"695","ஏற்றமிறைக்க ","","","517","0"
"696","செய்த வண்ணம்","","","518","0"
"697","படு மேழைதான்","","","519","0"
"698","மது","","","520","0"
"699","ஶ்ரீதர்","","","522","0"
"700","எல்லாளன்","","நீதி ","525","0"
"701","சிவாணி","","","526","0"
"702","பொழில் நிலா","","","527","0"
"703","அடைக்கலமாகுதல்","","","528","0"
"704","நினைவேந்தல்","","நினைவுகளை அசை போடுதல்","529","0"
"705","புலராத ","","","531","0"
"706","கடஉல்","","","532","0"
"707","அகத்தி","","","532","0"
"708","ஆத்தியந்","","","532","0"
"709","ஏர்சல்","","","533","0"
"710","மருதவானன்","","","534","0"
"711","மருதவனன்","","","534","0"
"712","முகிழ்த்த ","","","535","0"
"713","ஆற்றியிரு","","","536","0"
"714","குருகு தாரா","","","537","0"
"715","mukil uraithal","","","538","0"
"716","முகில் உரைதல்","","","538","0"
"717","காஞ்சனை","","","539","0"
"718","மகாஜனம்","","","542","0"
"719","பொறுத்தல்","","","543","0"
"720","தனிகாட்டுராஜா","","","545","0"
"721","பிரவாமை","பிரவாமை","பிரவாமை","546","0"
"722","ஓவியம் புனைந்தான்","","","548","0"
"723","திருமணமானவன்","","","551","0"
"724","அகன்ற  எதிர் சொல்","","எதிர் சொல் ","552","0"
"725","Magizhnila","Girl","","554","0"
"726","முளைப்புண்","","","556","0"
"727","முளை புண்","","","556","0"
"728","ஜெய்சங்கர்","","","558","0"
"729","உற்றதனை","","","561","0"
"730","அத்தி முகன்","","","562","0"
"731","அரன்","","","562","0"
"732","சுமையாக","","","565","0"
"733","துலாவும்","","","566","0"
"734","அறம் ","","","569","0"
"735","அறம் சஎய்வஓம் ","","","569","0"
"736","ஹரிவர்மன்","","","572","0"
"737","வாலை பருவம்","","","574","0"
"738","Vaalai paruvam","","","574","0"
"739","முதுகிழவன்","பழையாள்","வயது முதியவர்","581","0"
"740","பற்றாமை","","","582","0"
"741","நாமாதேவன்","","","585","0"
"742","கட்டஆயப்படஉத்தஇ","","","588","0"
"743","வராக ","வடிவு","","592","0"
"744","வசுபா","","வ.சு.பாமாணிக்கம்","593","0"
"745","அண்ணிரகம்","","","595","0"
"746","ஒன்னாத‌","","","596","0"
"747","Malawi neran","","","597","0"
"748","Malai neram","","","597","0"
"749","குழிஇய","","","598","0"
"750","பிண்ணால்","","","599","0"
"751","அந்துவன்","","","601","0"
"752","சற்புத்திரர் ","","","602","0"
"753","மாதிரியாக்கல்","","","604","0"
"754","இருபாலார்","","","609","0"
"755","பணுவல்","","","610","0"
"756","சீத்தையர் ","","","611","0"
"757","கோத்திரம்","","","549","0"
"758","Kirgith","","","615","0"
"759","கிரிஜித்","","","615","0"
"760","Nuthal","","","616","0"
"761","பகலெழினி ","","","617","0"
"762","தடை உத்தரவு","","","618","0"
"763","இனமறிந்து இயம்பு ","","","620","0"
"764","மருவு பெண்ணாசையை","","","623","0"
"765","மருவு ","","","623","0"
"766","சலனப்படம் ","","","624","0"
"767","காடுகட்டு","","","625","0"
"768","சாய்விக் ","","","626","0"
"769","கவிஅமுது","","","627","0"
"770","அடியன்","","","628","0"
"771","தங்கள் சித்தம் ","","","629","0"
"772","காங்கேயின் எரிந்தான்","","","631","0"
"773","ராஜஸம் பயில்","","","632","0"
"774","ராஜஸம்","","","632","0"
"775","மத்தியமான","","","633","0"
"776","வேதிகா","","தமிழ்","634","0"
"777","தன்நிட பேசி","","","635","0"
"778","நிகழ்கலை","","","636","0"
"779","பிரக்ஞையை","","","638","0"
"780"," இருடி பொம்மல் பெறுகுவிர் இத்தொடர் உணர்த்தும் பொருள்","","","639","0"
"781"," இறடிப்பொம்மல் பெறுகுவிர்",""," பொருள் தருக  ","639","0"
"782","கசவாரம் ","","","640","0"
"783","நூலகம்","","","641","0"
"784","நாலகம்","","","641","0"
"785","இகத்தில்","","","642","0"
"786","இகம்","","","642","0"
"787","	ரு, ரே, ரோ, தா","	ரு, ரே, ரோ, தா","	ரு, ரே, ரோ, தா","644","0"
"788","எந்நாளும் ","","எந்த நாளும்","646","0"
"789","துரை","துரை","","648","0"
"790","நாட்டுப்புறப் பாடல்","","Folk music","650","0"
"791","வேதாத்","","","651","0"
"792","தை","ஆண்","பெண்","652","0"
"793","சதுராதி","","","654","0"
"794","நூலாம் படை","","ஒட்டடை, ","655","0"
"795","சாரம் ","","கைலி, வேஷ்டி வகை","655","0"
"796"," புரிந்துணரவு","","  meaning","656","0"
"797","உதய்","","","657","0"
"798","கவின்","","","657","0"
"799","ஜெகத்ரட்சகன் ","","","658","0"
"800","தீவகம்","","","660","0"
"801","ஆதர்ஷ்ய நாயகன்","","","662","0"
"802","விசும்பின் துளி","","","665","0"
"803","௮ன்னிய வர்கம்","௮ன்னிய வர்கம்","௮ன்னிய வர்கம்","666","0"
"804","சரக்கூடம் ","","","668","0"
"805","மசால்ஜி","","","669","0"
"806","ஏந்திளை","","","673","0"
"807","களிந்து ","","","674","0"
"808","கொள்கிறேன்","","","676","0"
"809","கிருத்திக்","","","679","0"
"810","சூல்வான்","","கடைபிடிப்பான்; பின்பற்றுவான்","680","0"
"811","காங்காயர்","","","681","0"
"812","வினையூக்கி வகைகள்","","","682","0"
"813","ஸ்வேதா","","","682","0"
"814","நகுநா","நகுநா","நகுநா","684","0"
"815","ராதா","Lover of Krishna, ","கிருஷ்ணனின் காதலி, ","685","0"
"816","எங்க இருந்தாலும் நல்ல இரு","","","688","0"
"817","கூரயான்","","","690","0"
"818","மனைவி இறந்தது பெல் கனவு","","","691","0"
"819","மனைவி இறந்தது பெள் கனவு","மனைவி இறந்தது பெள் கனவு","மனைவி இறந்தது பெள் கனவு","691","0"
"820","சோம்பி திரிந்தவன்","","","692","0"
"821","நளன்ஆதிரன்","","நளன்சான்றோன்","694","0"
"822","இயமன்றன் தூதுவர்","","","695","0"
"823","இயமன்றன்","","","695","0"
"824","சொல்லோர்","","","696","0"
"825","மகின்","","","698","0"
"826","Makin","","","698","0"
"827","சுத்த விக்கிரயம்","","","700","0"
"828","சங்கல்பம்","","","701","0"
"829","கீற்று  கொட்டகை","","","702","0"
"830","வாய் அகண்ட பாத்திரம்","","","703","0"
"831","வாநிலா","","","705","0"
"832","காநிலா ","","","705","0"
"833","மித்யா","","","707","0"
"834","குழலை","","","710","0"
"835","பரவை","","","711","0"
"836","கணனியன்","","","712","0"
"837","பண்ட தேவதா","","","713","0"
"838","அந்தமான்","","","714","0"
"839","மிதுன்","","","715","0"
"840","ஒளஷதம்","","","716","0"
"841","Magathiyaazh","","","719","0"
"842","நளியிரு","","","720","0"
"843","சான்ரான்மை","","","722","0"
"844","அக்கஆச்சஇ ","","","723","0"
"845","குருக்கம்","","","724","0"
"846","Attuliyam ","","","727","0"
"847","பழம்பால்","","","728","0"
"848","காேரல்","","காேரல்","731","0"
"849","காேறல் ","","","731","0"
"850","கோரல் ","","","731","0"
"851","Lagaram","","","732","0"
"852","நான் காதல் கிருக்கன்","","","733","0"
"853","Banumathi","","","735","0"
"854","ஞாயிறு ","","","735","0"
"855","யாழினி","","","736","0"
"856"," adhirai","","","736","0"
"857","ஆறோடும்","","","740","0"
"858","அறோடும்","","","740","0"
"859","ஜோதிமணி","","","741","0"
"860","புளிகுண்டா","","","743","0"
"861","Puligunda","","","743","0"
"862","பீடியா","","","744","0"
"863","கலி விழா","","","745","0"
"864","சம்மந்தி","","","746","0"
"865","மணிப்பூரகம் ","","","747","0"
"866","கற்பாந்தகாலம்","","","748","0"
"867","பூத பௌதீகம் ","","","750","0"
"868","முத்து+பால்=முப்பல்","","","751","0"
"869","முப்பல் ","","","751","0"
"870","சேலு","","","446","0"
"871","அகக்கால்","பிராணன்","உயிர் காற்று ","752","0"
"872","காலாட்படை பிரித்து எழுதுக‌","","","753","0"
"873","அமிழ்தன்","","","754","0"
"874","இசையே என் வாழ்க்கை","","","755","0"
"875","புரவலர் வழ்த்துவது","","","757","0"
"876","குடும்பம் அபிவிருத்தி உண்டு","","","759","0"
"877","விசும்புதோய் பசுந்தழை","","","764","0"
"878","புறம்பயம் ","","","765","0"
"879","மெய்வளவன்","","","768","0"
"880","மாதவிலக்கு","","","770","0"
"881","யுகேந்திர வர்மன்","","","772","0"
"882","ஏமார்ந்து போதல் ","","","773","0"
"883","ஏமாற்றம் ","","","773","0"
"884","ரிஷி வர்மன்","","","778","0"
"885","கந்தர்வம்","","","779","0"
"886","காநிலவன்","காநிலவன்","உலகை ஆண்டவன்","781","0"
"887","வன்னியன்","","","782","0"
"888","வன்னிய குல சத்ரியன்","வன்னிய குல சத்ரியன்","வன்னிய குல சத்ரியன்","782","0"
"889","அளவளாவி ","","","783","0"
"890","மேக ஆதிரன்","","","784","0"
"891","விமலா","","","785","0"
"892","பாழிலே","","","789","0"
"893","அமராதுருவன்","","","790","0"
"894","Kowsalya","Girl","","792","0"
"895","துரைவேலன் ","","","795","0"
"896","கடுகிச்செல்","","","796","0"
"897","தேவையான தேடல்","","","798","0"
"898","கந்தவுரு","","நாடகத்தின் பாடப்படும் இசைப் பாடல்கள் உரு என அழைக்கப்படும். கந்தவுரு எனப்படுவது அடிவரையறையுடன் கூடிய ஒரு தாளத்தால் பாடப்படும் பாட்டு.  இப்படி 28 வகை உருக்கள் அகநாடகத்துக்கு உண்டு. ","799","0"
"899","ஆதிரியன் ","","","800","0"
"900","ஈன்றஇட","","","801","0"
"901","அவ்வண்ணமே விரும்பும்","","","803","0"
"902","அமிர்","பவ","தமிழ் ","805","0"
"903","அம்பலம் ஏறு","","","806","0"
