"337","காலம்","  kālam kaalam காலம் time, season, a period of time normally longer than a day"
"338","காலை","  kālai kaale காலெ morning, A. M."
"339","கால்","  kāl kaa(l) கால் leg, foot; quarter (fraction), 1/4"
"340","காவல்","  kāval 1. kaavalu 2. pooliisu 1. காவலு 2. போலீஸு 1. protection, watch 2. the guard, police"
"341","காற்று","  kāṟṟu kaattu காத்து breeze, wind; air, atmosphere"
"342","கிட","  kiṭa 7. keTa (keTakka, keTantu) கெட (கெடக்க, கெடந்து) lie, remain, exist (disorderly, in a mess)"
"343","கிடைக்கும்","  kiṭaikkum imp. v. + dat. keTekkum கெடெக்கும் will get, obtain"
"344","கிடைக்காது","  kiṭaikkātu keTekkaatu கெடெக்காது will not get"
"345","கிடையாது","  kiṭaiyātu imp. v. + dat. keTeyaatu கெடெயாது does not have, is not available; does not happen (neg. only)"
"346","இருக்கும்","  irukkum [உண்டு] irukku இருக்கு (positive of the above)"
"347","கிட்டத்தட்ட","  kiṭṭattaṭṭa kiTTattaTTa கிட்டத்தட்ட approximately, nearly, about"
"348","கிணறு","  kiṇaṟu keNaru கெணறு well (for water, etc.)"
"349","கிராமம்","  kirāmam graamam கராமம் village"
"350","கிழக்கு","  kiẕakku keRakku கெழக்கு east"
"351","கீழ்","  kīẕ -- east, eastern"
"352","கிழக்கே","  kiẕakkē keRakke கெழக்கெ to/in the east"
"353","கிழங்கு","  kiẕangku keRanku கெழங்கு tuber, potato, edible root"
"354","கிழமை","  kiẕamai keRame கெழமெ day of the week"
"355","கிழவன்","  kiẕavaṉ keRavan கெழவன் old man"
"356","கிளம்பு","  kiḷampu 3. keLampu-, porappaTu= கெளம்பு, பொறப்படு start, begin (of a machine, etc.); rise, emerge"
"357","கிலோ","  kilō kiloo கிலோ kilogram"
"358","கீழே","  kīẕē , கீழ் kiiRe கீழெ 1. a place below, down; bottom; the east (cf. கிழக்கு) 2. below, under (touching*) [post. + obl.] 3. below, under (not touching*) [post. + dat.] *contrast not kept, in all dialects"
"359","குச்சி","  kucci kucci குச்சி peg, short stake, splinter, twig, stick (small, short)"
"360","தீக்குச்சி","  tīkkucci tiikkucci தீக்குச்சி a match"
"361","குடம்","  kuṭam koTam கொடம் pot, any rounded vessel"
"362","குடி","  kuṭi 6. kuTi= குடி drink"
"363","குடும்பம்","  kuṭumpam kuTumpam குடும்பம் family"
"364","குடை","  kuṭai koTe கொடெ umbrella"
"365","குட்டி","  kuṭṭi kuTTi குட்டி young of most animals; small girl"
"366","குணம்","  kuṇam goNam கொணம் quality, character; healthfulness"
"367","குதி","  kuti 6. kuti= குதி hop, leap, jump, gallop, skip"
"368","குதிரை","  kutirai kutire குதிரெ horse"
"369","கும்பிடு","  kumpiṭu 4. kumpiTu கும்பிடு worship, reverence"
"370","குரங்கு","  kurangku koranku கொரங்கு monkey, ape"
"371","குரல்","  kural koralu கொரலு voice"
"372","குழந்தை","  kuẕantai koRante கொழந்தெ baby, child, infant"
"373","குளம்","  kuḷam koLam கொளம் tank, pond, pool"
"374","குளி","  kuḷi 6. kuLi= குளி bathe (wash oneself including head)"
"375","குளிர்","  kuḷir 2. kuLiru- குளிரு be cool, be cold"
"376","குறி","  kuṟi 6. kuri= குறி mark, indicate, denote, point to"
"377","குறி","  kuṟi kuri குறி sign, mark"
"378","குறிப்பிடு","  kuṟippiṭu 4. kurippiTu (-piTa, -piTTu) குறிப்பிடு (-பிட, -பிட்டு) specify, point to; mention, refer to; remark"
"379","குறை","  kuṟai 2./6. kore-/= கொறெ 2. be lacking, short, cut off 6. reduce, shorten, cut off"
"380","குறை","  kuṟai kore கொறெ flaw, lack"
"381","குற்றம்","  kuṟṟam kuttam குத்தம் sin of commission: fault; guilt, crime"
"382","கூட","  kūṭa 1-3. kuuTa கூட 1-2. kuuTe கூடெ 1. even; also, too (clitic) 2. `along with' (post. + obl.) 3. inf. of குடு `join'"
"383","கூடம்","  kūṭam kuuTam கூடம் hall, large room or building"
"384","கூடு","  kūṭu 3. 1. ceeru- 2. kuuTu- 1. சேரு 2. கூடு 1. join, unite (intr.) 2. gather, assemble; be possible"
"385","கூடை","  kūṭai kuuTe கூடெ basket"
"386","கூட்டம்","  kūṭṭam kuuTTam கூட்டம் crowd, group; meeting; tribe"
"387","கூட்டு","  kūṭṭu 3. kuuTTu- கூட்டு add, bring together; sweep"
"388","கூப்பிடு","  kūppiṭu 4. kuuppiTu (-piTa, -piTTu) கூப்பிடு (-பிட, -பிட்டு) call, shout"
"389","கூறை","  kūṟai kuure கூறெ roof, ceiling"
"390","கூலி","  kūli kuuli கூலி (day work) wages; coolie"
"391","கூறு","  kūṟu 3. collu (ir.) சொல்லு say, tell (officially); proclaim"
"392","கெட்ட","  keṭṭa keTTa கெட்ட bad; spoiled"
"393","கேடு","  kēṭu keeTu கேடு misfortune, ruin, harm"
"394","கேலி","  kēli geeli கேலி joke"
"395","கேள்","  kēḷ 5. keeLu (keekka, keeTTu) கேளு (கேக்க, கேட்டு) hear, listen, obey; ask, inquire"
"396","கை","  kai kayyi கய்யி hand, arm, handful; trunk (of elephant); sleeve"
"397","கொசு","  kocu kocu கொசு mosquito"
"398","கொஞ்சம்","  koñcam [சற்று] koncam கொஞ்சம் a little, some (n.)"
"399","கொடி","  koṭi koTi கொடி flag, banner; creeper, vine"
"400","கொடிய","  koṭiya pollaata பொல்லாத harmful, cruel"
"401","கொடு","  koṭu 6. kuTu= குடு give, give away"
"402","கொண்டு","  koṇṭu koNTu கொண்டு 1. with, by means of (post. + acc.) 2. cvb. of கொள் with numerous usages (see கொள்)"
"403","கொண்டுபோ","  koṇṭupō 3ir. koNTupoo (-pooka, -pooyi) கொண்டுபோ (-போக, -போயி) take away, take along"
"404","கொண்டுவா","  koṇṭuvā ir. koNTaa (-Taara, -Taantu) கொண்டா (-டார, -டாந்து) bring"
"405","கொம்பு","  kompu kompu கொம்பு horn; branch (of plant)"
"406","கொல்","  kol 1. kollu (kolla, konnu) கொல்லு (கொல்ல, கொன்னு) kill"
"407","கொள்","  koḷ 1. -(k)koo -(க்)கோ (-kka, -(k)kiTTu) -க்க, -(க்)கிட்டு) [with major dialect variations] [1. have (for one's own use), possess] 2. frozen formative in cpd. verbs 3. marker of the reflexive/middle in verbs 4. marker of the simultaneous aspect 5. (+ இரு) marker of the progressive"
"408","கோடி","  kōṭi [obl. கோடியே] kooTi [obl. kooTiyee] கோடி [obl. கோடியே] crore, ten million, 1,,,"
"409","கோடை","  kōṭai kooTe(kaalam) கோடெ(காலம்) summer, hot season"
"410","கோபம்","  kōpam koopam கோபம் anger"
"411","கோயில்","  kōyil kooylu கோய்லு temple"
"412","கோழி","  kōẕi kooRi கோழி chicken, fowl"
"413","சக்கரம்","  cakkaram cakkram சக்கரம் wheel"
"414","சக்தி","  cakti cakti சக்தி power, energy; ability; force, forces (in. pl.)"
"415","சங்கடம்","  cangkaṭam cankaTam சங்கடம் embarrassment"
"416","சங்கம்","  cangkam cankam சங்கம் association, academy, union, society"
"417","சங்கீதம்","  cangkītam [இசை] cankiitam சங்கீதம் music"
"418","சட்டம்","  caṭṭam caTTam சட்டம் frame(work); rule; law, act"
"419","சட்டை","  caṭṭai caTTe சட்டெ shirt, blouse"
"420","சண்டை","  caṇṭai caNTe சண்டெ quarrel"
"421","சந்தி","  canti 6. canti= சந்தி meet"
"422","சந்தி","  canti canti சந்தி crossing, junction, meeting point"
"423","சந்திரன்","  cantiraṉ cantiran, nelaa சந்திரன், நெலா moon"
"424","சந்தேகம்","  cantēkam canteekam சந்தேகம் doubt; suspicion"
"425","சந்தை","  cantai cante சந்தெ market"
"426","சமம்","  camam camam சமம் level, evenness; equality"
"427","சமயம்","  camayam camayam சமயம் opportunity, (appropriate) time, occasion; religion"
"428","சமூகம்","  camūkam camuukam சமூகம் community, society (in general)"
"429","சமை","  camai 6. came= சமெ cook, prepare (a meal)"
"430","சம்பளம்","  campaḷam campaLam சம்பளம் salary, pay, wages"
"431","சரி","  cari cari சரி 1. correct(ness) [n.] 2. O.K., alright, fine, yes [int.]"
"432","சர்க்கரை","  carkkarai cakkare சக்கரெ sugar"
"433","சர்க்கார்","  carkkār carkkaaru சர்க்காரு (the) Government"
"434","சனிக்கிழமை","  caṉikkiẕamai canikkeRame சனிக்கெழமெ Saturday"
"435","சா","  cā ir. (சாக, செத்து) caa (caaka, cettu) சா (சாக, செத்து) die (nonpolite)"
"436","சாப்பாடு","  cāppāṭu [உணவு] caappaaTu சாப்பாடு food; meal, dinner"
"437","சாப்பிடு","  cāppiṭu 4. [உண் 5.] caappiTu (-piTa, -piTTu) சாப்பிடு (-பிட, -பிட்டு) eat, have a meal"
"438","சாமான்","  cāmāṉ caamaan சாமான் baggage, one's things"
"439","சாம்பார்","  cāmpār caampaar சாம்பார் sambar, a lentil sauce"
"440","சாயங்காலம்","  cāyangkālam caayankaalam சாயங்காலம் evening, 4 o'clock until dark"
"441","சாலை","  cālai rooTu, caale ரோடு, சாலெ road, highway"
"442","சாவி","  cāvi caavi சாவி key"
"443","சிங்கம்","  cingkam cinkam சிங்கம் lion"
"444","சிரி","  ciri 6. ciri= சிரி laugh, smile"
"445","சில","  cila koncam (n.) கொஞ்சம் cela, konca (adj.) செல, கொஞ்ச some, a few, not many (adj. and n.)"
"446","சில்லறை","  cillaṟai cillare சில்லறெ change, coins; retail (of trade); various, sundry, odd (jobs) adj."
"447","சிவப்பு","  civappu cevappu செவப்பு red, redness"
"448","சிற","  ciṟa 7. cerappaayiru செறப்பாயிரு excel, be distinguished"
"449","சிறிய","  ciṟiya [சிறு] cinna சின்ன small, little (in size)"
"450","சின்ன","  ciṉṉa cinna சின்ன little, small"
"451","சீ","  cī , சீச்சீ cii சீ interjection expressing contempt"
"452","சீக்கிரமாக","  cīkkiramāka ciikkramaa சீக்கரமா quickly, soon"
"453","சீர்திருத்தம்","  cīrtiruttam ciirtiruttam சீர்திருத்தம் improvement, reform"
"454","சுடு","  cuṭu 4. cuTu (cuTa, cuTTu) சுடு (சுட, சுட்டு) be hot, feel hot, be burnt; heat, fry, bake, roast; burn (as of food); fire (a gun)"
"455","சுத்தம்","  cuttam tuppravu துப்பரவு cleanness, purity"
"456","சுமார்","  cumār cumaar சுமார் approximately, about"
"457","சும்மா","  cummā cummaa சும்மா lazily, idly, leisurely; just for fun, without any reason, just because"
"458","சுருங்கு","  curungku 3. curunku- சுருங்கு shrink, wrinkle; frown"
"459","சுலபம்","  culapam colapam சொலபம் easiness, facility"
"460","சுவர்","  cuvar covaru சொவரு wall"
"461","சுவை","  cuvai cove, ruci சொவெ, ருசி taste, flavor"
"462","சுற்றி","  cuṟṟi cutti சுத்தி 1. around (post. + acc.) 2. cvb. of சுற்று `go round'"
"463","சூரியன்","  cūriyaṉ cuuriyan சூரியன் sun"
"464","சூழ்நிலை","  cūẕnilai cantarppam சந்தர்ப்பம் circumstance, environment, situation"
"465","செடி","  ceṭi ceTi செடி plant (botanical)"
"466","செம்பு","  cempu cempu செம்பு copper; a particular water pot"
"467","செய்","  cey 1. paNNu- [North] பண்ணு ceyyi (ceyya, cencu) [south] செய்யி (செய்ய, செஞ்சு) do, make"
"468","செய்தி","  ceyti viSayam விஷயம் news, message, matter; deed"
"469","செருப்பு","  ceruppu ceruppu செருப்பு chappals, sandals"
"470","செலவு","  celavu celavu செலவு out-go, expenditure"
"471","செல்","  cel 1. 1-2. poo 2. naTa 1-2. போ 2. நட 1. [arrive at (a destination)]; be current (of money) 2. have an effect"
"472","செல்வம்","  celvam cottu சொத்து wealth, riches; prosperity"
"473","செவ்வாய்க்கிழமை","  cevvāykkiẕamai cevvaakkeRame செவ்வாக்கெழமெ Tuesday"
"474","சென்ற","  ceṉṟa poona போன last, previous"
"475","சென்னை","  ceṉṉai cenne, meDraasu சென்னை, மெட்ராஸு Madras"
"476","சேர்","  cēr 2./6. ceeru-/= சேரு 2. approach, draw near; be near; reach (a destination) 6. collect, combine, join, unite"
"477","சேர்ந்து","  cērntu ceentu சேந்து 1. together (+ intr. v.) [post. + nom.] 2. cvb. of சேர் 2. `approach, draw near'"
"478","சேர்த்து","  cērttu ceetu சேத்து together (+ tr. v.) [post. + acc.]"
"479","சைக்கிள்","  caikkiḷ caykkiL, caykiL சய்க்கிள், சய்கிள் bicycle"
"480","சைவம்","  caivam cayvam சய்வம் vegetarianism, Śaivism; a vegetarian, Śaivite"
"481","சொத்து","  cottu cottu சொத்து property, goods, possession, asset"
"482","சொந்த","  conta conta சொந்த own, belonging to, personal"
"483","சொல்","  col 3. ir. collu (colla, colli; past--conneen) சொல்லு (சொல்ல, சொல்லி; past --சொன்னேன்) say, tell, inform, request"
"484","சோறு","  cōṟu cooru சோறு cooked rice"
"485","சௌக்கியம்","  caukkiyam cavkkyam சவ்க்கயம் (good) health, well-being"
"486","ஜன்னல்","  jaṉṉal jannalu ஜன்னலு window"
"487","ஜாதி","  jāti caati சாதி caste, jāti"
"488","ஸார்","  sār saar ஸார் sir; gentleman (n. and int.)"
"489","ஞாயிற்றுக்கிழமை","  ñāyiṟṟukkiẕamai ñaayittukkeRame ஞாயித்துக்கெழமெ Sunday"
"490","டம்ளர்","  ṭamḷar looTTaa லோட்டா cup, tumbler"
"491","டீ","  ṭī Tii டீ tea"
"492","தகரம்","  takaram takaram தகரம் tin"
"493","தகு","  taku 4. ir. and 2. eettataayiru ஏத்ததாயிரு be fit, proper, suitable, appropriate"
"494","ஏற்ற","  ēṟṟa eetta ஏத்த proper, suitable, appropriate"
"495","தங்கம்","  tangkam [பொன்] tankam, ponnu தங்கம், பொன்னு gold"
"496","தங்கு","  tangku 3. tanku- தங்கு stay, remain"
"497","தங்கை","  tangkai tankacci, tanke தங்கச்சி, தங்கெ younger sister;  of address or endearment to a younger girl"
"498","தடவை","  taṭavai , முறை taTave தடவெ turn, occasion; (number of) times"
"499","தடி","  taṭi taTi தடி stick, staff"
"500","தடு","  taṭu 6. taTu- தடு hinder, be an obstacle"
"501","தட்டு","  taṭṭu 3. taTTu- தட்டு tap, knock, clap, pat"
"502","தட்டு","  taṭṭu taTTu தட்டு plate, tray, any shallow open vessel; knock, pat"
"503","தண்டனை","  taṇṭaṉai taNTane தண்டனெ punishment"
"504","தண்டு","  taṇṭu taNTu தண்டு stalk (of plant)"
"505","தண்ணீர்","  taṇṇīr [நீர்] taNNi தண்ணி water; [cold water]"
"506","தந்தி","  tanti tanti தந்தி telegram, cable; string (of musical instrument)"
"507","தபால்","  tapāl tapaalu தபாலு mail, post"
"508","தப்பு","  tappu tappu தப்பு sin of omission: mistake, error, misdeed, oversight"
"509","தமிழ்","  tamiẕ tamiR, tamiLu தமிழ், தமிளு Tamil"
"510","தம்பி","  tampi tampi தம்பி younger brother; boy, address form to male servants"
"511","தயார்","  tayār tayaar(u) தயாரு ready, readiness"
"512","தயிர்","  tayir tayru தயிரு yoghurt, curd"
"513","தரம்","  taram taram தரம் kind, sort, quality, standard; suitability (for one's position, rank, etc.), likeness, counterpart, match; (number of) times"
"514","தரை","  tarai tare தரெ floor"
"515","தலை","  talai tale தலெ head; priority; top"
"516","தவறு","  tavaṟu 3. 1. tavaru- தவறு 2. tappu paNNu- தப்புபண்ணு 1. slip, stumble 2. err, fail, blunder"
"517","தவிர","  tavira tavira தவிர except, besides, apart from [post. + acc.]"
"518","தள்ளு","  taḷḷu 3. taLLu- தள்ளு push, shove; press, reject, remove, move aside"
"519","தனி","  taṉi (adj. and adv.) tani தனி solitary, alone, sole; unique"
"520","தன்மை","  taṉmai goNam கொணம் quality, condition, nature"
"521","தா","  tā ir. taa (tara, tantu) தா (தர, தந்து) give, grant, bestow"
"522","தாகம்","  tākam taakam தாகம் thirst"
"523","தாகம்","  tākam taakam தாகம் thrist"
"524","தாங்கள்","  tāngkaḷ [obl. தங்கள்] avankataan அவங்கதான் they themselves; [you (extremely hon.)]"
"525","தாங்கு","  tāngku 3. taanku தாங்கு bear, endure; sustain, support"
"526","தாத்தா","  tāttā taattaa தாத்தா grandfather, any old man"
"527","தாம்","  tām [obl. தம் ] avankataan அவங்கதான் they themselves; he himself (hon.)"
"528","தான்","  tāṉ [obl. தன் ] avantaan அவன்தான் himself, herself, itself (resumptive pronoun)"
"529","திங்கட்கிழமை","  tingkaṭkiẕamai tinkakkeRame திங்கக்கெழமெ Monday"
"530","திடீரென்று","  tiṭīreṉṟu tiTiirNNu திடீர்ண்ணு suddenly"
"531","திடுக்கிடு","  tiṭukkiṭu 4. tiTukkTu -(kiTa, -kiTTu) திடுக்கிடு -(கிட, -கிட்டு) be surprises, startled, alarmed, frightened"
"532","திட்டம்","  tiṭṭam 1. tiTTam திட்டம் 2. tulliyam துல்லியம் 1. plan, scheme; arrangement, estimate 2. accuracy"
"533","திராட்சை","  tirāṭcai draace தராச்செ grape(s)"
"534","திரு","  tiru tiru திரு 1. divine, sacred, holy (adj.) 2. mister, Mr., Sri"
"535","திருநாள்","  tirunāḷ tirunaa (Lu) திருநாள் festival day"
"536","திருடு","  tiruṭu 3. tiruTu- திருடு steal"
"537","திருப்பு","  tiruppu 3. tiruppu- திருப்பு turn, cause to turn; repeat (+ verb)"
"538","திரும்பு","  tirumpu 3. tirumpu- திரும்பு turn; return, go back (intr.)"
"539","திரைப்படம்","  tiraippaṭam cinimaa சினிமா movie"
"540","தில்லி","  tilli , டில்லி Dilli, Delli டில்லி, டெல்லி Delhi"
"541","திற","  tiṟa 7. tera (terakka, terantu) தெற, தெறக்க, தெறந்து) open (verb of motion, not situation)"
"542","தினம்","  tiṉam denam தெனம் day (seen as a recurring unit), daily"
"543","தின்","  tiṉ 5. tin(nu) (tinna, tinnu) தின்(னு) (தின்ன, தின்னு) eat (not a meal), snack; eat (of animals)"
"544","தீர்மானம்","  tīrmāṉam tiirmaanam தீர்மானம் decision; resolution, motion (as in Parliament)"
"545","தீவிரம்","  tīviram tiiviram தீவிரம் intensity; aggravation; radicalism; (political) activity"
"546","தீவு","  tīvu tiivu தீவு island"
"547","துக்கம்","  tukkam tukkam துக்கம் sorrow, grief; agony"
"548","துடை","  tuṭai 6. toTe- தொடெ mop, wipe, dry (as of dishes), dust"
"549","துணி","  tuṇi tuNi துணி cloth, piece of cloth; clothes, fabric goods in general"
"550","துணை","  tuṇai toNe தொணெ help, assistance; one who helps, deputy, Vice-, Assistant-"
"551","துண்டு","  tuṇṭu tuNTu துண்டு piece, fragment, bit, slice; towel, piece of cloth"
"552","துரை","  turai dore தொரெ person in authority"
"553","துவை","  tuvai 6. tove- தொவெ wash (clothes) [implies immersion in water]"
"554","துளி","  tuḷi tuLi துளி (a) drop; a very little"
"555","துறை","  tuṟai tore தொறெ department, sector, sphere, branch; harbor"
"556","தூக்கு","  tūkku 3. 1. tuukku- தூக்கு 2. eTepaaru எடெபாரு 1. lift up, raise (from above) 2. weigh"
"557","தூங்கு","  tūngku 3. tuunku- தூங்கு sleep"
"558","தூரம்","  tūram tuuram தூரம் distance"
"559","தெய்வம்","  teyvam கடவுள் teyvam தெய்வம் god, godhead, deity"
"560","தெரியும்","  teriyum imp. v. + dat. [அறி 2. ] teriyum தெரியும் know, know how to, see how to"
"561","தெரு","  teru turu(vu) தெரு(வு) street"
"562","தெளிவாக","  teḷivāka teLivaa தெளிவா evidently, clearly"
"563","தெற்கு","  teṟku tekku தெக்கு south"
"564","தென்","  teṉ ---- south, southern"
"565","தெற்கே","  teṟkē tekke தெக்கெ to/in the south"
"566","தேங்காய்","  tēngkāy teenkaa தேங்கா coconut (frozen cpd.)"
"567","தேடு","  tēṭu 3. teeTu- தேடு seek, search, look for; long for"
"568","தேதி","  tēti teeti தேதி date, day of the month"
"569","தேர்","  tēr 3. paatteTu- பாத்தெடு 2. tee(r)nteTu- தே(ர்)ந்தெடு 1. select 2. choose, elect"
"570","தேவை","  tēvai avaciyam அவசியம் need, want, necessity"
"571","தேன்","  tēṉ teenu தேனு honey"
"572","தை","  tai 6. tey- தெய் sew, stitch, make (a dress, etc.)"
"573","தொகை","  tokai toke தொகெ amount; collection, anthology"
"574","தொடங்கு","  toṭangku 3. aarampi- ஆரம்பி begin, start (a situation, process); originate"
"575","தொடர்","  toṭar 2. toTaru- தொடரு continue, follow, take up, pursue"
"576","தொடு","  toṭu 4. toTu, (toTa, toTTu) தொடு (தொட, தொட்டு) touch"
"577","தொண்டை","  toṇṭai toNTe தொண்டெ throat"
"578","தொண்ணூறு","  toṇṇūṟu [obl. தொண்ணூற்று] toNNuuru தொண்ணூறு [obl. toNNuutti தொண்ணூத்தி ninety, 9"
"579","தொலை","  tolai 2./6. tole-/= தொலெ 2. perish, be ruined, die; be lost 6. destroy, make perish, wreck, ruin, kill, finish (off);"
"580","தொழில்","  toẕil 1. veele வேலெ 2. toRilu தொழிலு 1. action; work, occupation, profession 2. industry"
"581","தோசை","  tōcai dooce தோசெ dosa, a thin pancake"
"582","தோட்டம்","  tōṭṭam tooTTam தோட்டம் garden, grove"
"583","தோல்","  tōl toolu தோலு skin, hide, leather; bark, rind, peel, peanut shell; any outside covering"
"584","தோள்","  tōḷ tooLu தோளு shoulder"
"585","தோழமை","  tōẕamai tooRame தோழமெ friendship, companionship"
"586","தோன்று","  tōṉṟu 3. tooNu- தோணு seem, appear; appear (for first time)"
"587","நகம்","  nakam nakam, nekam நகம், நெகம் (finger) nail, claw"
"588","நகரம்","  nakaram [நகர்] nakaram நகரம் city, town, municipality"
"589","நகர்","  nakar 2./6. nakaru-/= நகரு 2. move aside 6. shift, move (tr.)"
"590","நகை","  nakai nake நகெ piece of jewelry, jewelry"
"591","நஷ்டம்","  naṣṭam naSTam நஷ்டம் loss"
"592","நட","  naṭa 7. naTa (naTakka, naTantu) நட (நடக்க, நடந்து) walk, behave, conduct oneself; (continue to function) flourish; happen, take place"
"593","நடத்து","  naṭattu 3. naTattu- நடத்து cause to walk; cause to perform: direct, manage, conduct, hold, arrange, run"
"594","நடவடிக்கை","  naṭavaṭikkai naTavaTikke நடவடிக்கெ procedure, (administrative) measure, step; activity, action; conduct, behavior"
"595","நடி","  naṭi 6. naTi- நடி dance, act"
"596","நடு","  naṭu naTu நடு middle, center"
"597","நடை","  naṭai naTe நடெ walk, pace"
"598","நடைபெறு","  naṭaipeṟu 4. naTa (7.) நட occur, take place"
"599","நட்சத்திரம்","  naṭcattiram naccattram நச்சத்தரம் star; film star"
"600","நண்பன்","  naṇpaṉ [சிநேகிதன்] sneeytan ஸ்நேய்தன் friend"
"601","நம்பிக்கை","  nampikkai nampikke நம்பிக்கெ confidence, trust; belief, faith, hope"
"602","நம்பு","  nampu 3. nampu- நம்பு believe, trust; rely on"
"603","நரி","  nari nari நரி fox, jackal"
"604","நலம்","  nalam 1. cavkkyam சவ்க்கயம் 2. nallatu நல்லது 1. welfare 2. benefit; merit"
"605","நல்ல","  nalla nalla நல்ல good, proper, as it should be"
"606","நன்கு","  naṉku nalla நல்ல well (LT n. used as adv.)"
"607","நன்மை","  naṉmai lappam, nallatu லாபம், நல்லது benefit, goodness, advantage"
"608","நன்றாக","  naṉṟāka nallaa நல்லா well (adv.)"
"609","நன்றி","  naṉṟi nanni, nanri நன்னி, நன்றி gratitude, thanks"
"610","நாக்கு","  nākku naakku நாக்கு tongue"
"611","நாங்கள்","  nāngkaḷ [obl. எங்கள்] naanka(L) நாங்கள் [obl. enka(L) எங்கள்] we (exclusive), they and I"
"612","நாடகம்","  nāṭakam naaTakam நாடகம் drama, play"
"613","நாடு","  nāṭu naaTu, deecam நாடு, தேசம் land inhabited by people: country, state"
"614","நாட்டு","  nāṭṭu 3. naaTTu- நாட்டு establish, install, erect"
"615","நாம்","  nām [obl. நம் ] naama(L) நாமள் [obl. namma(L) நம்மள் ] we (inclusive, you and I (and they)"
"616","நாய்","  nāy naayi நாயி dog"
"617","நாளை","  nāḷai naaLekki நாளெக்கி tomorrow"
"618","நாள்","  nāḷ naa(Lu) நாளு day (24 hour period); time"
"619","நாற்காலி","  nāṟkāli naakkaali நாக்காலி chair"
"620","நாற்பது","  nāṟpatu [obl. நாற்பத்து] naappatu நாப்பது [obl. naappatti நாப்பத்தி ] forty, 4"
"621","நான்","  nāṉ [obl. என் ] naan [obl. en] நான் [obl. என்] I"
"622","நான்கு","  nāṉku [நால் ] naalu நாலு four"
"623","நிகழ்ச்சி","  nikaẕcci campavam சம்பவம் occurrence; function, performance, event"
"624","நிச்சயம்","  niccayam niccayam நிச்சயம் certainty, assurance; truth"
"625","நிதி","  niti paNam பணம் finance, fund; treasure"
"626","நிமிஷம்","  nimiṣam nimiSam நிமிஷம் moment, minute"
"627","நிமிர்","  nimir 2. nimiru- நிமிரு stand straight, erect; look up"
"628","நிர்வாகம்","  nirvākam nirvaakam நிர்வாகம் administration, management"
"629","நிலம்","  nilam nelam நெலம் soil, (agricultural) land, ground, real eatate"
"630","நிலை","  nilai nele நெலெ situation, state, condition; position; permanence"
"631","நிலைமை","  nilaimai neleme நெலமெ situation, condition, state"
"632","நிலையம்","  nilaiyam neleyam நெலெயம் institution; site, place"
"633","நில்","  nil 5. ir. nillu (nikka, ninnu) நில்லு, (நிக்க,நின்னு) stand; stay; cease"
"634","நிறுத்து","  niṟuttu 3. niruttu- நிறுத்து stop; erect (statue, etc.), make stand; support (an action)"
"635","நிறை","  niṟai 2. nere- நெறெ become full, overflow; abound"
"636","நிறைய","  niṟaiya nereya, rompa, jaasti நெறெய, ரொம்ப, ஜாஸ்தி much, too much, a lot"
"637","நினை","  niṉai 6. nene நெனெ think, remember, consider"
"638","நீ","  nī [obl. உன்] nii [obl. un] நீ [obl. உன் ] you (sing.)"
"639","நீங்கள்","  nīngkaḷ [obl. உங்கள்] niinka(L) நீங்கள் [obl. unka(L) உங்கள் ] you (pl. and hon.)"
"640","நீளமான","  nīḷamāṉa niiLamaana நீளமான long"
"641","நீதி","  nīti niiti நீதி justice"
"642","நீர்","  nīr 1. taNNi தண்ணி 2. niir- நீர் 1. fluid, liquid 2. water (in cpds.), hydro-"
"643","நீலம்","  nīlam niilam நீலம் blue, blueing"
"644","நுழை","  nuẕai 2. /6. புகு 4.] noRe-/= நொழெ 2. enter, creep in 6. poke, be nosey, make enter"
"645","நூல்","  nūl nuulu நூலு thread, yarn; [book, treatise; science]"
"646","நூறு","  nūṟu [obl. நூற்று] nuuru [obl. nuutti] நூறு [obl. நூத்தி ] hundred, 1"
"647","நெய்","  ney neyyi நெய்யி ghee, clarified butter"
"648","நெருங்கு","  nerungku 3. nerunku- நெருங்கு approach"
"649","நெருப்பு[தீ]","  neruppu[tī] neruppu, tii நெருப்பு, தீ fire"
"650","நெல்","  nel nellu நெல்லு paddy, unhusked rice, rice in the field"
"651","நெற்றி","  neṟṟi netti நெத்தி forehead, brow"
"652","நேரம்","  nēram neeram நேரம் time, a period of time less than 24 hours"
"653","நேர்","  nēr neeru நேரு straightness, straight; upright, honest"
"654","நேர்மை","  nērmai nyaayam நயாயம் honesty; straightness"
"655","நேற்று","  nēṟṟu neettikki நேத்திக்கி yesterday"
"656","நோ","  nō (நோக, நொந்து) noo (noova, nontu) நோ நோவ,நொந்து) feel pain, ache"
"657","நோக்கி","  nōkki paattu பாத்து 1. towards, to (post. + acc.) [2. cvb. of நோக்கு `look at']"
"658","பகல்","  pakal pakalu பகலு daytime, day (as opposed to night)"
"659","பகுதி","  pakuti 1. baakam பாகம் 2. eTam எடம் 1. part, portion 2. region, area"
"660","பக்கத்தில்","  pakkattil [அருகில்] pakkattule பக்கத்துலெ in the vicinity of, near (post. + dat.; அருகில், also + obl.)"
"661","பக்கம்","  pakkam pakkam பக்கம் 1. side, vicinity; page 2. near, by (post. + obl.)"
"662","பங்கு","  pangku panku பங்கு portion, share"
"663","பசி","  paci 6. imp. v. + dat. paci- பசி be (extremely) hungry"
"664","பசி","  paci paci பசி hunger, appetite"
